host_id,host_name,list_id,neighbourhood_group,neighbourhood,calculated_host_listings_count
938056,Mike,193393,Queens,Sunnyside,1
48599,Anastasia,193853,Manhattan,Chelsea,2
936830,Elina,194154,Manhattan,Upper West Side,1
940724,Susan,195123,Manhattan,Washington Heights,1
949221,Dennis,195233,Brooklyn,Prospect-Lefferts Gardens,2
949221,Dennis,195240,Brooklyn,Prospect-Lefferts Gardens,2
304493,Erika,195578,Brooklyn,Williamsburg,1
953279,Tim,195971,Brooklyn,Bedford-Stuyvesant,1
611716,Elizabeth,195989,Brooklyn,Park Slope,2
953565,Vanessa,196010,Brooklyn,Park Slope,1
960836,Vlad,197155,Manhattan,Hell's Kitchen,1
964482,Colin,197753,Manhattan,Harlem,2
289135,Toni,197942,Brooklyn,Bedford-Stuyvesant,1
971075,Jabari,199195,Manhattan,Harlem,2
973438,Susanne,199312,Brooklyn,Williamsburg,1
933378,Edo,200645,Manhattan,Upper East Side,1
568325,Simone,200955,Manhattan,East Village,1
988350,Andrea,201992,Brooklyn,Park Slope,1
918087,Kestrel,202273,Brooklyn,Bedford-Stuyvesant,3
1000477,Elizabeth,203901,Manhattan,Upper East Side,1
51038,Erica,204065,Brooklyn,Clinton Hill,6
903686,Melanie,204833,Brooklyn,Williamsburg,1
464506,Ange,204959,Manhattan,Chinatown,2
1007558,Welcome To My Place,205043,Manhattan,Theater District,1
1010242,Zora & Chris,205485,Brooklyn,Bedford-Stuyvesant,1
1011426,Danielle,205735,Brooklyn,Bushwick,1
1012691,Tiffaney,205867,Brooklyn,Williamsburg,1
12221,Lori,206071,Bronx,Concourse Village,2
1014639,Brett,206316,Brooklyn,Fort Greene,1
1017473,Evan,206772,Brooklyn,Williamsburg,1
1018472,Angus,206957,Brooklyn,Sheepshead Bay,2
1024355,Martina,208148,Brooklyn,Williamsburg,1
1029021,Jameelah,208889,Brooklyn,Bedford-Stuyvesant,3
1031148,Iulia,209310,Queens,Sunnyside,1
306739,Maya,211078,Brooklyn,Greenpoint,3
272730,Goldi,211974,Manhattan,East Village,1
666271,Susan,212109,Manhattan,West Village,1
1094178,Jeremy,212178,Manhattan,Theater District,1
1096084,Daniel,212544,Brooklyn,Gowanus,1
293130,Meli,213272,Brooklyn,Bushwick,1
800223,Nader,213330,Manhattan,Lower East Side,1
1109658,Carmel,214917,Staten Island,Emerson Hill,1
1112560,Mary,215560,Brooklyn,Bedford-Stuyvesant,3
864735,Jason,215784,Queens,Long Island City,8
1114587,Keenan & Emily,215907,Manhattan,Upper West Side,3
1121193,Samuel,217580,Brooklyn,Fort Hamilton,1
1129218,Orlando,218358,Manhattan,Harlem,1
447754,Yana,219066,Brooklyn,Bensonhurst,1
759583,Pepe,219482,Brooklyn,Clinton Hill,2
1138692,Keera (Jena),219793,Manhattan,Lower East Side,2
1138692,Keera (Jena),219818,Manhattan,Lower East Side,2
1139574,Carmel,219922,Manhattan,Harlem,1
921500,Boubacar And Pattee,220351,Manhattan,Harlem,1
918087,Kestrel,220563,Brooklyn,Bedford-Stuyvesant,3
1144415,Lisa,220946,Manhattan,East Village,1
846050,Eziah,221043,Manhattan,NoHo,1
1146744,Deborah,221097,Brooklyn,Greenpoint,1
4887492,Gershwyn,221618,Manhattan,Tribeca,2
22486,Lisel,222054,Brooklyn,Park Slope,6
1153993,Anton,222304,Manhattan,Chelsea,1
1164642,Rosalynn,223930,Brooklyn,Prospect Heights,1
1165231,Deirdre,224004,Manhattan,Harlem,2
1165231,Deirdre,224006,Manhattan,Harlem,2
991380,Stefania,224510,Brooklyn,Boerum Hill,1
1173599,Gaya,225297,Manhattan,Midtown,1
1112560,Mary,225306,Brooklyn,Bedford-Stuyvesant,3
663879,Christopher,225887,Brooklyn,Fort Greene,2
1177497,Jessica,225926,Brooklyn,Clinton Hill,11
1177947,Marina,225976,Staten Island,Shore Acres,1
815977,Ryan,226021,Brooklyn,Williamsburg,2
209460,Marylyn,227715,Brooklyn,Bedford-Stuyvesant,4
1187935,Daniel,227735,Manhattan,East Village,1
1191142,Lady Jay,228317,Brooklyn,Bedford-Stuyvesant,1
1192424,Gordon,228496,Manhattan,West Village,1
1192610,Raven,228517,Manhattan,Chinatown,1
1194377,Marceline,228925,Brooklyn,Bedford-Stuyvesant,1
1190088,Tim,228979,Manhattan,Hell's Kitchen,1
1097545,Carol,229367,Manhattan,East Village,3
507304,Derrick,229874,Brooklyn,Sunset Park,1
1203500,Civan,230321,Brooklyn,Bedford-Stuyvesant,1
12221,Lori,230854,Bronx,Concourse,2
292204,Blanca,230877,Manhattan,East Harlem,2
1207399,Mark,230956,Manhattan,East Village,1
1184442,Roberto,231414,Manhattan,SoHo,1
1217241,Dee,232612,Brooklyn,Bedford-Stuyvesant,1
763420,Selma,232618,Manhattan,East Harlem,1
1220414,Michael,233189,Manhattan,Hell's Kitchen,1
1012895,Melody,233638,Queens,Ridgewood,1
1223568,Tiffany,233662,Manhattan,Midtown,1
902054,William,234184,Manhattan,Harlem,1
1229984,John,234870,Queens,Long Island City,3
1234405,Bertie,235552,Brooklyn,South Slope,1
83257,Olan,235651,Manhattan,West Village,2
1236070,Dan,235951,Manhattan,Midtown,1
1236817,Blue,235960,Manhattan,Lower East Side,1
1240820,Triny,236671,Brooklyn,Williamsburg,3
4166168,Nick And Noémie,236788,Brooklyn,DUMBO,1
1151987,Juvie,236806,Manhattan,East Village,1
1146958,Liz,237127,Manhattan,Kips Bay,4
1243192,Jacqueline,237210,Manhattan,Greenwich Village,1
65064,Ashley & Nir,239055,Manhattan,Chinatown,1
1256874,Nancy,239733,Queens,Ditmars Steinway,1
1257309,Austin,239766,Manhattan,Lower East Side,1
1257760,Jay,239826,Manhattan,Gramercy,1
136962,Li,239883,Brooklyn,Fort Greene,1
1258363,Todd,239899,Brooklyn,Prospect-Lefferts Gardens,1
1263176,Joseph,240800,Brooklyn,Prospect Heights,1
1177497,Jessica,241140,Brooklyn,Clinton Hill,11
1264655,Ruari,241159,Brooklyn,Bedford-Stuyvesant,1
1269455,Mike,241862,Manhattan,West Village,1
1177497,Jessica,242532,Brooklyn,Clinton Hill,11
1273825,Lauryn,242643,Brooklyn,Williamsburg,1
1276497,Alon,243229,Brooklyn,Bedford-Stuyvesant,1
288711,Andy,243708,Brooklyn,Williamsburg,1
714200,Baron,245504,Manhattan,Inwood,1
1260921,Victor,245544,Bronx,Kingsbridge,2
1288460,Al-,245574,Brooklyn,Bedford-Stuyvesant,1
825022,Jaidev,245607,Manhattan,Chelsea,1
283604,Shelley,246134,Brooklyn,Crown Heights,1
1292250,Jerry,246351,Manhattan,Gramercy,1
3647,Rafael,246916,Queens,Elmhurst,2
936630,Jens,246938,Manhattan,Lower East Side,1
417504,The Box House Hotel,248865,Brooklyn,Greenpoint,28
605463,West Village,248871,Manhattan,West Village,4
1306587,Andy,249414,Manhattan,West Village,1
1307773,Karina,249618,Manhattan,Washington Heights,1
758441,Fred,249867,Brooklyn,Bedford-Stuyvesant,4
1311398,Ben,250259,Brooklyn,Williamsburg,1
945499,Kyle,250311,Brooklyn,Crown Heights,1
1311870,Christy,250323,Manhattan,Chinatown,1
1313306,Yvette,250536,Manhattan,Harlem,2
1313306,Yvette,250537,Manhattan,Harlem,2
1314834,Rhona,250801,Manhattan,Greenwich Village,1
1278802,Anne,251262,Brooklyn,Williamsburg,1
1317343,Carol,251277,Manhattan,Upper West Side,1
297769,Tunji,252076,Manhattan,Chinatown,2
1325961,Chris,252607,Manhattan,East Harlem,2
552343,Cynthia,253332,Brooklyn,Sunset Park,1
417504,The Box House Hotel,253466,Brooklyn,Greenpoint,28
417504,The Box House Hotel,253471,Brooklyn,Greenpoint,28
417504,The Box House Hotel,253475,Brooklyn,Greenpoint,28
1331493,Olia,253548,Brooklyn,Brighton Beach,1
1331850,G,253590,Manhattan,Upper West Side,1
1332108,Cici,253623,Manhattan,Harlem,1
417504,The Box House Hotel,253800,Brooklyn,Greenpoint,28
417504,The Box House Hotel,253803,Brooklyn,Greenpoint,28
417504,The Box House Hotel,253806,Brooklyn,Greenpoint,28
417504,The Box House Hotel,253811,Brooklyn,Greenpoint,28
417504,The Box House Hotel,253815,Brooklyn,Greenpoint,28
417504,The Box House Hotel,253828,Brooklyn,Greenpoint,28
417504,The Box House Hotel,253839,Brooklyn,Greenpoint,28
417504,The Box House Hotel,253842,Brooklyn,Greenpoint,28
417504,The Box House Hotel,253846,Brooklyn,Greenpoint,28
1267021,Sharma,254131,Queens,Jackson Heights,3
417504,The Box House Hotel,254168,Brooklyn,Greenpoint,28
1336542,Stephanie,254409,Brooklyn,Clinton Hill,1
1340007,Roger,255024,Brooklyn,Bushwick,1
1302029,Bree,255476,Brooklyn,Williamsburg,1
1343630,Antonio,255601,Brooklyn,Bedford-Stuyvesant,1
506779,Claudia,255957,Manhattan,Nolita,2
1346437,Cristina,256078,Queens,Sunnyside,2
1347034,Janine,256328,Manhattan,Chelsea,1
1348494,Pamela,256369,Brooklyn,Cobble Hill,1
315401,Jaime,257097,Brooklyn,Bedford-Stuyvesant,1
1123923,Adolfo,257568,Brooklyn,Cypress Hills,2
1356046,Daniel,257787,Brooklyn,Williamsburg,2
1358312,S,258284,Brooklyn,Clinton Hill,1
1354758,Annie,258397,Brooklyn,Park Slope,1
1233267,Kim,258686,Queens,St. Albans,1
436599,Chad,258688,Manhattan,West Village,1
1359611,Andrea,258690,Manhattan,Chelsea,1
1360043,Adrienne,258740,Manhattan,Harlem,1
1360198,Marina,258838,Staten Island,Arrochar,4
1360198,Marina,258876,Staten Island,Arrochar,4
1360198,Marina,259946,Staten Island,Arrochar,4
52335,Alexander,260451,Brooklyn,Fort Greene,2
480943,Ro,260765,Manhattan,Upper East Side,2
696482,Christine,261194,Brooklyn,Bedford-Stuyvesant,1
1370358,Keiko,261259,Manhattan,West Village,1
568103,Liah,261344,Manhattan,Financial District,1
1372786,Lindsey,261674,Manhattan,Chelsea,1
1359519,Nadya,261781,Manhattan,West Village,1
1376385,Lauren,262343,Manhattan,Lower East Side,1
1376778,Wade,262405,Brooklyn,East Flatbush,1
535128,Juliana,262478,Manhattan,Lower East Side,1
605463,West Village,262583,Manhattan,West Village,4
1380060,Marisa And Colin,263005,Brooklyn,Fort Greene,1
1020539,Dominique,263190,Manhattan,East Village,2
1381171,Nicole,263232,Manhattan,Harlem,1
1382749,Shaun,263502,Brooklyn,Williamsburg,1
1384111,Joanne,263776,Queens,Sunnyside,2
1384559,C,263888,Manhattan,Upper West Side,1
305972,Allan,264323,Manhattan,Morningside Heights,2
21188,Leo,265036,Brooklyn,Crown Heights,1
1123923,Adolfo,265064,Brooklyn,Cypress Hills,2
1390947,Akiko,265145,Manhattan,Theater District,1
1392440,Sandra,265506,Manhattan,Upper East Side,1
1394190,Jen,265831,Manhattan,Nolita,1
1394719,Jill,265912,Brooklyn,Williamsburg,1
1385157,Brian,266146,Manhattan,Upper West Side,5
1385157,Brian,266155,Manhattan,Upper West Side,5
1396546,Elena,266351,Brooklyn,Fort Greene,1
1397061,Asia Joanna,266437,Manhattan,Chelsea,1
1397115,Drew,266449,Manhattan,Lower East Side,1
1398809,Roberto  Mike,266756,Manhattan,Little Italy,1
638721,Fred,267376,Manhattan,Financial District,1
1402454,Jocelin,267435,Queens,Rego Park,1
1402951,Clara,267535,Bronx,Wakefield,1
164675,Janice,267652,Brooklyn,Kensington,1
661399,Vivianne,267708,Manhattan,East Harlem,2
1406773,Eyal And Amy,268392,Manhattan,Harlem,1
1380703,Vishal,268481,Brooklyn,Williamsburg,1
1408733,Sergio,268868,Manhattan,Chelsea,1
1410714,Antoinette,269283,Brooklyn,Crown Heights,1
1413098,M,269889,Queens,Long Island City,1
1093220,Chavisa,270139,Brooklyn,Bushwick,3
1366310,Janina,270231,Queens,Woodside,2
1398639,Juliet,270315,Brooklyn,Bedford-Stuyvesant,3
1415590,Cameron,270345,Manhattan,East Village,1
1315849,Javier Pedraza,270680,Brooklyn,Williamsburg,2
1315849,Javier Pedraza,270681,Brooklyn,Williamsburg,2
1217923,Kevin,271083,Brooklyn,Prospect-Lefferts Gardens,1
1417166,Lex,271128,Brooklyn,Bedford-Stuyvesant,2
1417166,Lex,271130,Brooklyn,Bedford-Stuyvesant,2
1387370,James,271694,Manhattan,Midtown,1
1362808,Max,271950,Manhattan,Upper East Side,1
1423798,Aj,271954,Manhattan,Greenwich Village,1
1423613,Arthur,272026,Manhattan,Washington Heights,1
1195295,M,272044,Manhattan,East Village,1
511993,Diana,272427,Brooklyn,Greenpoint,1
1402817,Valerie,272706,Brooklyn,Fort Greene,1
1427381,Elizabeth,272738,Brooklyn,Williamsburg,2
605463,West Village,273190,Manhattan,West Village,4
1429642,Delia,273256,Manhattan,East Harlem,1
1433395,Stacia,274062,Manhattan,Harlem,1
1434654,Andrew,274329,Brooklyn,Bushwick,2
1434931,Aaron,274376,Brooklyn,Clinton Hill,1
1436404,Catherine,274743,Manhattan,Upper East Side,1
1417757,Kwab,275976,Brooklyn,Bedford-Stuyvesant,1
1440691,Dena,276216,Brooklyn,Sunset Park,1
130901,Chauncey,276317,Brooklyn,Prospect Heights,1
305972,Allan,276482,Manhattan,Harlem,2
1447684,Rosa,277207,Brooklyn,Greenpoint,3
1448432,Jim,277370,Manhattan,East Village,1
950657,Michelle,277883,Brooklyn,Prospect-Lefferts Gardens,1
1451723,Bia,278090,Manhattan,East Harlem,1
1452026,Heidi,278145,Queens,Astoria,1
1132207,Cathryne,278631,Manhattan,West Village,1
368528,Ally,278876,Brooklyn,Crown Heights,1
1455825,Erica,279093,Manhattan,Harlem,1
1420300,Gordy,279857,Brooklyn,Bedford-Stuyvesant,1
240427,Naimah,279969,Brooklyn,Bedford-Stuyvesant,2
1151818,Gabrielle,280315,Brooklyn,Crown Heights,1
70614,Vimal,281521,Manhattan,West Village,1
1468658,Barbara,281756,Brooklyn,Greenpoint,1
1469036,Tw,281851,Manhattan,Harlem,1
1471384,Dan,282341,Brooklyn,Kensington,1
36897,Lydia,282443,Manhattan,Chinatown,1
1464358,Dian,282514,Brooklyn,Bedford-Stuyvesant,1
322934,Kate,282863,Brooklyn,Gowanus,1
1474071,Diana,282977,Brooklyn,Park Slope,1
1474637,Eliza,283072,Brooklyn,Cypress Hills,1
511175,Luis,283090,Manhattan,East Village,2
1427381,Elizabeth,283184,Brooklyn,Williamsburg,2
524730,Oz,283272,Brooklyn,Williamsburg,2
1476954,Jose,283550,Manhattan,Hell's Kitchen,1
1366270,Louisa,284208,Brooklyn,South Slope,2
1482460,Dara,284855,Manhattan,West Village,1
1475866,Jesper,285442,Manhattan,East Village,1
1486034,Eric,285492,Manhattan,Chelsea,1
1487126,Anamaria,285716,Brooklyn,Bushwick,1
1491538,Erika,286662,Brooklyn,Crown Heights,1
1492339,Karin,286838,Manhattan,Harlem,1
1029021,Jameelah,287397,Brooklyn,Bedford-Stuyvesant,3
1495090,Carey,287408,Manhattan,Hell's Kitchen,1
1495196,Yvette,287417,Brooklyn,Bedford-Stuyvesant,1
1495141,Keow,287421,Brooklyn,Cobble Hill,1
1495502,Olly,287481,Brooklyn,Williamsburg,2
1498424,Hibo,287839,Brooklyn,Fort Greene,1
1496847,Paul & Ewa,287845,Brooklyn,Carroll Gardens,1
347036,Jasmine,289020,Manhattan,East Village,1
632334,Michael,289037,Brooklyn,Carroll Gardens,1
1502469,Max,289288,Manhattan,East Village,1
1503831,Elle,289665,Manhattan,West Village,1
815741,Geoff,289703,Manhattan,SoHo,1
1454655,Ronaldo,289958,Queens,Long Island City,1
1505217,Pia,289995,Brooklyn,Greenpoint,1
207124,Mikki & Bazi,290457,Manhattan,Chinatown,1
1470688,Philip,291524,Manhattan,Upper West Side,1
1321504,Rohan,291714,Brooklyn,Crown Heights,1
1509416,Natalia,291812,Queens,Astoria,1
1490696,Alejandra,292047,Manhattan,West Village,1
169927,Hubert,292121,Manhattan,Hell's Kitchen,1
1513294,Urszula,292266,Brooklyn,Bushwick,2
1021834,Svetlana,292637,Brooklyn,Crown Heights,1
910719,Sena,293004,Manhattan,Harlem,1
1495502,Olly,293837,Brooklyn,Williamsburg,2
417504,The Box House Hotel,294227,Brooklyn,Greenpoint,28
1521432,Carmen,294239,Queens,Astoria,1
417504,The Box House Hotel,294242,Brooklyn,Greenpoint,28
45682,Irina,294250,Manhattan,Upper West Side,1
417504,The Box House Hotel,294259,Brooklyn,Greenpoint,28
417504,The Box House Hotel,294263,Brooklyn,Greenpoint,28
417504,The Box House Hotel,294280,Brooklyn,Greenpoint,28
1521604,Summer,294297,Brooklyn,Williamsburg,1
430188,Pam,294353,Brooklyn,Williamsburg,6
417504,The Box House Hotel,294490,Brooklyn,Greenpoint,28
1523610,Marissa,294717,Brooklyn,Williamsburg,1
1387286,Felicia,295231,Brooklyn,Williamsburg,2
1525761,Ric,295379,Brooklyn,Williamsburg,1
568585,Alan,295998,Manhattan,Upper West Side,1
496164,Todd,296345,Brooklyn,Williamsburg,2
1528912,Weiwei,296361,Queens,Elmhurst,2
1530106,Glenn,296658,Brooklyn,Crown Heights,1
1530310,Jacques,296717,Brooklyn,Bedford-Stuyvesant,3
839679,Brady,296844,Brooklyn,Williamsburg,3
997124,Alison,297611,Brooklyn,Fort Greene,1
1535987,Sergio,297962,Brooklyn,Williamsburg,1
1536533,Irina,298073,Brooklyn,Williamsburg,1
1539749,Edward,298759,Brooklyn,Bedford-Stuyvesant,4
1412944,Jason,298854,Brooklyn,Williamsburg,1
236421,Jessica,299062,Manhattan,Upper East Side,2
787261,L,299078,Manhattan,SoHo,1
1220404,Tom,299531,Brooklyn,East New York,2
1557998,Eliza,299699,Brooklyn,Greenpoint,1
1550578,Ron,301034,Manhattan,Harlem,1
1555897,Alice,302057,Brooklyn,Flatbush,1
8605,Dimitry,302758,Manhattan,East Harlem,1
1561505,Ibrahima,303345,Manhattan,East Harlem,1
1562045,Antonio,303462,Manhattan,Upper West Side,1
185753,Carolyn,304799,Manhattan,Upper West Side,1
1570170,Kristina,305211,Brooklyn,Williamsburg,2
1577493,Tina,306702,Brooklyn,Fort Greene,1
1577961,Oona,306799,Brooklyn,Bushwick,1
1586945,Ben,309342,Manhattan,Upper West Side,1
1590548,Magdalena,310220,Brooklyn,Greenpoint,1
1390555,Jonathan,310272,Staten Island,Clifton,1
745069,Kimberly,310325,Manhattan,Harlem,3
745069,Kimberly,310338,Manhattan,Harlem,3
1597481,Mary,310524,Brooklyn,Bedford-Stuyvesant,1
1385157,Brian,310796,Manhattan,Upper West Side,5
72747,Karen,311003,Brooklyn,Crown Heights,1
1601664,Junior,311343,Manhattan,East Harlem,1
142147,Richard,311356,Queens,Ridgewood,1
1606222,P,312429,Brooklyn,Prospect Heights,1
1613244,Ariel,313890,Manhattan,Lower East Side,9
1617817,Chris,314982,Manhattan,East Village,1
279078,Andrew & Markus,316238,Brooklyn,Bedford-Stuyvesant,2
1631400,Sean And Kiana,317838,Manhattan,West Village,1
1631733,Jane,317905,Brooklyn,Kensington,1
1632149,Michael,318021,Manhattan,Harlem,1
1633100,Ana,318187,Brooklyn,Bushwick,1
1639120,Jason,319724,Brooklyn,Williamsburg,2
9647066,Maria Luiza,319798,Brooklyn,Bay Ridge,2
1639884,Nora,319844,Brooklyn,Greenpoint,1
1643782,Katy,320865,Manhattan,Harlem,1
516347,Lillian,320876,Brooklyn,South Slope,1
1366194,Fabiana,320877,Brooklyn,Williamsburg,1
1644452,Erin,321014,Manhattan,Gramercy,1
1644999,Candice,321136,Manhattan,Washington Heights,1
1649300,James,322037,Brooklyn,Williamsburg,1
1651591,Todd,322604,Brooklyn,Williamsburg,2
1610852,Amanda,322974,Manhattan,West Village,1
6064192,Ted And Diane,323706,Manhattan,Upper West Side,1
1639120,Jason,324115,Brooklyn,Williamsburg,2
1660724,S,324517,Manhattan,Upper East Side,1
1661965,Mathias,324800,Brooklyn,Williamsburg,1
92788,Sara,325429,Manhattan,Upper East Side,2
668564,Nitzan,326832,Manhattan,Upper East Side,1
51038,Erica,326956,Brooklyn,Clinton Hill,6
82896,Esther,327521,Manhattan,East Village,1
1675255,Jill,327778,Manhattan,Kips Bay,1
1676487,Robyn,328040,Manhattan,Midtown,1
1013131,Joseph,328693,Manhattan,Upper West Side,1
890215,Duane,328744,Brooklyn,Crown Heights,1
1680375,Marc,329064,Brooklyn,Flatbush,1
1681546,Todd,329310,Manhattan,Chinatown,1
312288,Paula,329385,Manhattan,Inwood,2
1697784,Jonathan,333189,Brooklyn,Williamsburg,2
1698391,Pat,333323,Manhattan,Hell's Kitchen,3
52043,Patrick,334607,Brooklyn,Williamsburg,1
547177,Chryslaine,334781,Manhattan,Harlem,1
1709216,Steve And Heather,335797,Brooklyn,East Flatbush,4
1709216,Steve And Heather,335819,Brooklyn,East Flatbush,4
1709216,Steve And Heather,335820,Brooklyn,East Flatbush,4
1711529,Jason,336220,Manhattan,Harlem,1
1723485,Mary,339456,Manhattan,Upper West Side,1
1732559,J,341525,Manhattan,Hell's Kitchen,2
483013,Yj,341982,Manhattan,Upper West Side,1
168417,Marie,342027,Manhattan,Upper East Side,2
1740233,Gladys,342965,Manhattan,Hell's Kitchen,1
1740216,Laura,342995,Manhattan,Harlem,2
1732559,J,343276,Manhattan,Hell's Kitchen,2
10609846,Ben,343971,Manhattan,Harlem,1
1746209,R.,344019,Manhattan,West Village,1
1745312,Steven,344068,Manhattan,Flatiron District,1
1745402,Tony,344092,Brooklyn,Sunset Park,1
1755339,Julie,346248,Manhattan,Greenwich Village,1
562614,Beth,346805,Manhattan,Lower East Side,1
251176,Jason,347865,Manhattan,East Village,2
202507,Nom,349841,Brooklyn,Williamsburg,1
1774431,Kate,350168,Brooklyn,Park Slope,1
74777,Niki & Colin,350525,Brooklyn,Crown Heights,1
1747222,Sascha,351530,Brooklyn,Park Slope,1
417652,Ron,351859,Manhattan,Chelsea,1
1785800,Marvet,352651,Brooklyn,Prospect-Lefferts Gardens,3
1786901,Shai,352864,Manhattan,Upper East Side,9
314377,Marc,353317,Manhattan,Chinatown,1
1474749,Jared,354095,Manhattan,East Village,1
1797859,Camila,355106,Brooklyn,Prospect-Lefferts Gardens,1
1251762,Molly,356230,Brooklyn,Crown Heights,1
684129,Ellie,357509,Manhattan,Midtown,1
1631288,Kay,359982,Brooklyn,Williamsburg,1
1386983,Candice,360400,Manhattan,Midtown,2
1562039,Jennifer,361803,Manhattan,Upper East Side,1
390251,Lilly,363320,Manhattan,Harlem,4
256239,Tracey,363673,Manhattan,Upper West Side,1
1840564,Rico,364275,Brooklyn,Williamsburg,1
1842714,Susan,364785,Brooklyn,Park Slope,1
774128,Andre,367042,Brooklyn,Crown Heights,1
1728785,Veronika And John,367810,Brooklyn,Greenpoint,1
179679,Ginger,369411,Brooklyn,Williamsburg,3
1863447,Luke,369567,Brooklyn,Prospect Heights,1
1863713,Alix,369671,Manhattan,East Village,1
1869567,Max,371138,Brooklyn,Greenpoint,1
1879389,Christina,373618,Brooklyn,Williamsburg,2
1884204,Mark,374548,Brooklyn,Bedford-Stuyvesant,2
1887999,Rimma & Jim,375249,Staten Island,Graniteville,1
1895957,Ido,377217,Manhattan,Upper West Side,1
1900800,Geny,378460,Manhattan,Hell's Kitchen,1
438133,Ellis,380416,Brooklyn,Park Slope,2
1317588,Alexander,380730,Brooklyn,Sheepshead Bay,1
732535,William,382523,Manhattan,Harlem,3
732535,William,382524,Manhattan,Harlem,3
1928213,Brace,385190,Manhattan,Inwood,1
1930204,Sophia,385657,Brooklyn,Williamsburg,1
1931205,Orit,385824,Bronx,Spuyten Duyvil,1
773928,Nen,386555,Staten Island,Stapleton,1
1935291,Cristina,386744,Manhattan,Upper East Side,1
1935605,Jon,386799,Manhattan,Midtown,1
1828506,Yogi,387324,Manhattan,Kips Bay,1
